unit,sex,age,acl00,geo,TIME_PERIOD,OBS_VALUE
PTP_RT,F,Y65-74,AC1_TR,DE,2000,1.4
PTP_TIME,F,Y65-74,AC1_TR,DE,2000,3:52
TIME_SP,F,Y65-74,AC1_TR,DE,2000,0:03
PTP_RT,M,Y65-74,AC1_TR,DE,2000,4.2
PTP_TIME,M,Y65-74,AC1_TR,DE,2000,5:03
TIME_SP,M,Y65-74,AC1_TR,DE,2000,0:13
PTP_RT,T,Y65-74,AC1_TR,DE,2000,2.5
PTP_TIME,T,Y65-74,AC1_TR,DE,2000,4:40
TIME_SP,T,Y65-74,AC1_TR,DE,2000,0:07
PTP_RT,F,Y65-74,AC1_TR,EE,2000,6.6
PTP_TIME,F,Y65-74,AC1_TR,EE,2000,7:01
TIME_SP,F,Y65-74,AC1_TR,EE,2000,0:28
PTP_RT,M,Y65-74,AC1_TR,EE,2000,14.3
PTP_TIME,M,Y65-74,AC1_TR,EE,2000,7:23
TIME_SP,M,Y65-74,AC1_TR,EE,2000,1:03
PTP_RT,T,Y65-74,AC1_TR,EE,2000,9.6
PTP_TIME,T,Y65-74,AC1_TR,EE,2000,7:14
TIME_SP,T,Y65-74,AC1_TR,EE,2000,0:41
PTP_RT,F,Y65-74,AC1_TR,ES,2000,1.7
PTP_TIME,F,Y65-74,AC1_TR,ES,2000,5:16
TIME_SP,F,Y65-74,AC1_TR,ES,2000,0:06
PTP_RT,M,Y65-74,AC1_TR,ES,2000,4.3
PTP_TIME,M,Y65-74,AC1_TR,ES,2000,6:03
TIME_SP,M,Y65-74,AC1_TR,ES,2000,0:16
PTP_RT,T,Y65-74,AC1_TR,ES,2000,2.9
PTP_TIME,T,Y65-74,AC1_TR,ES,2000,5:48
TIME_SP,T,Y65-74,AC1_TR,ES,2000,0:10
PTP_RT,F,Y65-74,AC1_TR,FI,2000,2.7
PTP_TIME,F,Y65-74,AC1_TR,FI,2000,:U
TIME_SP,F,Y65-74,AC1_TR,FI,2000,0:11
PTP_RT,M,Y65-74,AC1_TR,FI,2000,7.5
PTP_TIME,M,Y65-74,AC1_TR,FI,2000,5:44
TIME_SP,M,Y65-74,AC1_TR,FI,2000,0:26
PTP_RT,T,Y65-74,AC1_TR,FI,2000,4.7
PTP_TIME,T,Y65-74,AC1_TR,FI,2000,6:01
TIME_SP,T,Y65-74,AC1_TR,FI,2000,0:17
PTP_RT,F,Y65-74,AC1_TR,FR,2000,2.2
PTP_TIME,F,Y65-74,AC1_TR,FR,2000,2:30
TIME_SP,F,Y65-74,AC1_TR,FR,2000,0:03
PTP_RT,M,Y65-74,AC1_TR,FR,2000,4.1
PTP_TIME,M,Y65-74,AC1_TR,FR,2000,5:02
TIME_SP,M,Y65-74,AC1_TR,FR,2000,0:12
PTP_RT,T,Y65-74,AC1_TR,FR,2000,3.1
PTP_TIME,T,Y65-74,AC1_TR,FR,2000,4:01
TIME_SP,T,Y65-74,AC1_TR,FR,2000,0:07
PTP_RT,F,Y65-74,AC1_TR,IT,2000,1.4
PTP_TIME,F,Y65-74,AC1_TR,IT,2000,5:39
TIME_SP,F,Y65-74,AC1_TR,IT,2000,0:05
PTP_RT,M,Y65-74,AC1_TR,IT,2000,7.7
PTP_TIME,M,Y65-74,AC1_TR,IT,2000,7:04
TIME_SP,M,Y65-74,AC1_TR,IT,2000,0:33
PTP_RT,T,Y65-74,AC1_TR,IT,2000,4.2
PTP_TIME,T,Y65-74,AC1_TR,IT,2000,6:49
TIME_SP,T,Y65-74,AC1_TR,IT,2000,0:17
PTP_RT,F,Y65-74,AC1_TR,LT,2000,15.8
PTP_TIME,F,Y65-74,AC1_TR,LT,2000,6:11
TIME_SP,F,Y65-74,AC1_TR,LT,2000,0:58
PTP_RT,M,Y65-74,AC1_TR,LT,2000,18.9
PTP_TIME,M,Y65-74,AC1_TR,LT,2000,6:53
TIME_SP,M,Y65-74,AC1_TR,LT,2000,1:18
PTP_RT,T,Y65-74,AC1_TR,LT,2000,16.9
PTP_TIME,T,Y65-74,AC1_TR,LT,2000,6:28
TIME_SP,T,Y65-74,AC1_TR,LT,2000,1:06
PTP_RT,F,Y65-74,AC1_TR,LV,2000,9.3
PTP_TIME,F,Y65-74,AC1_TR,LV,2000,5:49
TIME_SP,F,Y65-74,AC1_TR,LV,2000,0:33
PTP_RT,M,Y65-74,AC1_TR,LV,2000,23.0
PTP_TIME,M,Y65-74,AC1_TR,LV,2000,6:31
TIME_SP,M,Y65-74,AC1_TR,LV,2000,1:30
PTP_RT,T,Y65-74,AC1_TR,LV,2000,14.3
PTP_TIME,T,Y65-74,AC1_TR,LV,2000,6:14
TIME_SP,T,Y65-74,AC1_TR,LV,2000,0:53
PTP_RT,F,Y65-74,AC1_TR,NO,2000,5.9
PTP_TIME,F,Y65-74,AC1_TR,NO,2000,:U
TIME_SP,F,Y65-74,AC1_TR,NO,2000,0:17
PTP_RT,M,Y65-74,AC1_TR,NO,2000,15.0
PTP_TIME,M,Y65-74,AC1_TR,NO,2000,5:09
TIME_SP,M,Y65-74,AC1_TR,NO,2000,0:46
PTP_RT,T,Y65-74,AC1_TR,NO,2000,10.1
PTP_TIME,T,Y65-74,AC1_TR,NO,2000,5:03
TIME_SP,T,Y65-74,AC1_TR,NO,2000,0:31
PTP_RT,F,Y65-74,AC1_TR,PL,2000,11.4
PTP_TIME,F,Y65-74,AC1_TR,PL,2000,3:31
TIME_SP,F,Y65-74,AC1_TR,PL,2000,0:24
PTP_RT,M,Y65-74,AC1_TR,PL,2000,19.9
PTP_TIME,M,Y65-74,AC1_TR,PL,2000,5:06
TIME_SP,M,Y65-74,AC1_TR,PL,2000,1:01
PTP_RT,T,Y65-74,AC1_TR,PL,2000,14.8
PTP_TIME,T,Y65-74,AC1_TR,PL,2000,4:23
TIME_SP,T,Y65-74,AC1_TR,PL,2000,0:39
PTP_RT,F,Y65-74,AC1_TR,SI,2000,9.3
PTP_TIME,F,Y65-74,AC1_TR,SI,2000,4:39
TIME_SP,F,Y65-74,AC1_TR,SI,2000,0:26
PTP_RT,M,Y65-74,AC1_TR,SI,2000,14.8
PTP_TIME,M,Y65-74,AC1_TR,SI,2000,6:54
TIME_SP,M,Y65-74,AC1_TR,SI,2000,1:01
PTP_RT,T,Y65-74,AC1_TR,SI,2000,11.9
PTP_TIME,T,Y65-74,AC1_TR,SI,2000,5:58
TIME_SP,T,Y65-74,AC1_TR,SI,2000,0:42
PTP_RT,F,Y65-74,AC1_TR,UK,2000,4.0
PTP_TIME,F,Y65-74,AC1_TR,UK,2000,4:32
TIME_SP,F,Y65-74,AC1_TR,UK,2000,0:11
PTP_RT,M,Y65-74,AC1_TR,UK,2000,7.9
PTP_TIME,M,Y65-74,AC1_TR,UK,2000,5:02
TIME_SP,M,Y65-74,AC1_TR,UK,2000,0:24
PTP_RT,T,Y65-74,AC1_TR,UK,2000,5.8
PTP_TIME,T,Y65-74,AC1_TR,UK,2000,4:51
TIME_SP,T,Y65-74,AC1_TR,UK,2000,0:17
PTP_RT,F,TOTAL,AC2,BE,2000,7.6
PTP_TIME,F,TOTAL,AC2,BE,2000,3:29
TIME_SP,F,TOTAL,AC2,BE,2000,0:16
PTP_RT,M,TOTAL,AC2,BE,2000,5.4
PTP_TIME,M,TOTAL,AC2,BE,2000,3:24
TIME_SP,M,TOTAL,AC2,BE,2000,0:11
PTP_RT,T,TOTAL,AC2,BE,2000,6.5
PTP_TIME,T,TOTAL,AC2,BE,2000,3:27
TIME_SP,T,TOTAL,AC2,BE,2000,0:14
PTP_RT,F,TOTAL,AC2,BG,2000,2.1
PTP_TIME,F,TOTAL,AC2,BG,2000,5:01
TIME_SP,F,TOTAL,AC2,BG,2000,0:06
PTP_RT,M,TOTAL,AC2,BG,2000,1.1
PTP_TIME,M,TOTAL,AC2,BG,2000,4:32
TIME_SP,M,TOTAL,AC2,BG,2000,0:03
PTP_RT,T,TOTAL,AC2,BG,2000,1.6
PTP_TIME,T,TOTAL,AC2,BG,2000,4:52
TIME_SP,T,TOTAL,AC2,BG,2000,0:05
PTP_RT,F,TOTAL,AC2,DE,2000,6.3
PTP_TIME,F,TOTAL,AC2,DE,2000,3:20
TIME_SP,F,TOTAL,AC2,DE,2000,0:13
PTP_RT,M,TOTAL,AC2,DE,2000,6.3
PTP_TIME,M,TOTAL,AC2,DE,2000,3:49
TIME_SP,M,TOTAL,AC2,DE,2000,0:15
PTP_RT,T,TOTAL,AC2,DE,2000,6.3
PTP_TIME,T,TOTAL,AC2,DE,2000,3:34
TIME_SP,T,TOTAL,AC2,DE,2000,0:13
PTP_RT,F,TOTAL,AC2,EE,2000,3.2
PTP_TIME,F,TOTAL,AC2,EE,2000,3:36
TIME_SP,F,TOTAL,AC2,EE,2000,0:07
PTP_RT,M,TOTAL,AC2,EE,2000,2.9
PTP_TIME,M,TOTAL,AC2,EE,2000,3:43
TIME_SP,M,TOTAL,AC2,EE,2000,0:06
PTP_RT,T,TOTAL,AC2,EE,2000,3.1
PTP_TIME,T,TOTAL,AC2,EE,2000,3:39
TIME_SP,T,TOTAL,AC2,EE,2000,0:07
PTP_RT,F,TOTAL,AC2,ES,2000,8.1
PTP_TIME,F,TOTAL,AC2,ES,2000,4:06
TIME_SP,F,TOTAL,AC2,ES,2000,0:20
PTP_RT,M,TOTAL,AC2,ES,2000,6.9
PTP_TIME,M,TOTAL,AC2,ES,2000,4:22
TIME_SP,M,TOTAL,AC2,ES,2000,0:18
PTP_RT,T,TOTAL,AC2,ES,2000,7.5
PTP_TIME,T,TOTAL,AC2,ES,2000,4:13
TIME_SP,T,TOTAL,AC2,ES,2000,0:19
PTP_RT,F,TOTAL,AC2,FI,2000,6.4
PTP_TIME,F,TOTAL,AC2,FI,2000,4:13
TIME_SP,F,TOTAL,AC2,FI,2000,0:16
PTP_RT,M,TOTAL,AC2,FI,2000,5.2
PTP_TIME,M,TOTAL,AC2,FI,2000,4:18
TIME_SP,M,TOTAL,AC2,FI,2000,0:13
PTP_RT,T,TOTAL,AC2,FI,2000,5.8
PTP_TIME,T,TOTAL,AC2,FI,2000,4:15
TIME_SP,T,TOTAL,AC2,FI,2000,0:15
PTP_RT,F,TOTAL,AC2,FR,2000,5.3
PTP_TIME,F,TOTAL,AC2,FR,2000,4:28
TIME_SP,F,TOTAL,AC2,FR,2000,0:14
PTP_RT,M,TOTAL,AC2,FR,2000,4.6
PTP_TIME,M,TOTAL,AC2,FR,2000,5:23
TIME_SP,M,TOTAL,AC2,FR,2000,0:15
PTP_RT,T,TOTAL,AC2,FR,2000,5.0
PTP_TIME,T,TOTAL,AC2,FR,2000,4:53
TIME_SP,T,TOTAL,AC2,FR,2000,0:15
PTP_RT,F,TOTAL,AC2,IT,2000,4.8
PTP_TIME,F,TOTAL,AC2,IT,2000,4:57
TIME_SP,F,TOTAL,AC2,IT,2000,0:14
PTP_RT,M,TOTAL,AC2,IT,2000,3.6
PTP_TIME,M,TOTAL,AC2,IT,2000,4:56
TIME_SP,M,TOTAL,AC2,IT,2000,0:11
PTP_RT,T,TOTAL,AC2,IT,2000,4.2
PTP_TIME,T,TOTAL,AC2,IT,2000,4:56
TIME_SP,T,TOTAL,AC2,IT,2000,0:12
PTP_RT,F,TOTAL,AC2,LT,2000,4.4
PTP_TIME,F,TOTAL,AC2,LT,2000,3:54
TIME_SP,F,TOTAL,AC2,LT,2000,0:10
PTP_RT,M,TOTAL,AC2,LT,2000,3.2
PTP_TIME,M,TOTAL,AC2,LT,2000,4:39
TIME_SP,M,TOTAL,AC2,LT,2000,0:09
PTP_RT,T,TOTAL,AC2,LT,2000,3.9
PTP_TIME,T,TOTAL,AC2,LT,2000,4:11
TIME_SP,T,TOTAL,AC2,LT,2000,0:10
PTP_RT,F,TOTAL,AC2,LV,2000,5.0
PTP_TIME,F,TOTAL,AC2,LV,2000,3:56
TIME_SP,F,TOTAL,AC2,LV,2000,0:12
PTP_RT,M,TOTAL,AC2,LV,2000,3.4
PTP_TIME,M,TOTAL,AC2,LV,2000,4:16
TIME_SP,M,TOTAL,AC2,LV,2000,0:09
PTP_RT,T,TOTAL,AC2,LV,2000,4.3
PTP_TIME,T,TOTAL,AC2,LV,2000,4:03
TIME_SP,T,TOTAL,AC2,LV,2000,0:10
PTP_RT,F,TOTAL,AC2,NO,2000,6.2
PTP_TIME,F,TOTAL,AC2,NO,2000,4:06
TIME_SP,F,TOTAL,AC2,NO,2000,0:15
PTP_RT,M,TOTAL,AC2,NO,2000,4.3
PTP_TIME,M,TOTAL,AC2,NO,2000,4:41
TIME_SP,M,TOTAL,AC2,NO,2000,0:12
PTP_RT,T,TOTAL,AC2,NO,2000,5.2
PTP_TIME,T,TOTAL,AC2,NO,2000,4:20
TIME_SP,T,TOTAL,AC2,NO,2000,0:14
PTP_RT,F,TOTAL,AC2,PL,2000,6.0
PTP_TIME,F,TOTAL,AC2,PL,2000,3:51
TIME_SP,F,TOTAL,AC2,PL,2000,0:14
PTP_RT,M,TOTAL,AC2,PL,2000,5.6
PTP_TIME,M,TOTAL,AC2,PL,2000,4:14
TIME_SP,M,TOTAL,AC2,PL,2000,0:14
PTP_RT,T,TOTAL,AC2,PL,2000,5.8
PTP_TIME,T,TOTAL,AC2,PL,2000,4:02
TIME_SP,T,TOTAL,AC2,PL,2000,0:14
PTP_RT,F,TOTAL,AC2,SI,2000,7.5
PTP_TIME,F,TOTAL,AC2,SI,2000,4:10
TIME_SP,F,TOTAL,AC2,SI,2000,0:19
PTP_RT,M,TOTAL,AC2,SI,2000,6.4
PTP_TIME,M,TOTAL,AC2,SI,2000,3:56
TIME_SP,M,TOTAL,AC2,SI,2000,0:15
PTP_RT,T,TOTAL,AC2,SI,2000,6.9
PTP_TIME,T,TOTAL,AC2,SI,2000,4:04
TIME_SP,T,TOTAL,AC2,SI,2000,0:17
PTP_RT,F,TOTAL,AC2,UK,2000,4.4
PTP_TIME,F,TOTAL,AC2,UK,2000,3:16
TIME_SP,F,TOTAL,AC2,UK,2000,0:09
PTP_RT,M,TOTAL,AC2,UK,2000,3.8
PTP_TIME,M,TOTAL,AC2,UK,2000,3:42
TIME_SP,M,TOTAL,AC2,UK,2000,0:08
PTP_RT,T,TOTAL,AC2,UK,2000,4.1
PTP_TIME,T,TOTAL,AC2,UK,2000,3:28
TIME_SP,T,TOTAL,AC2,UK,2000,0:09
PTP_RT,F,Y20-24,AC2,BE,2000,36.8
PTP_TIME,F,Y20-24,AC2,BE,2000,5:05
TIME_SP,F,Y20-24,AC2,BE,2000,1:52
PTP_RT,M,Y20-24,AC2,BE,2000,27.0
PTP_TIME,M,Y20-24,AC2,BE,2000,5:10
TIME_SP,M,Y20-24,AC2,BE,2000,1:24
PTP_RT,T,Y20-24,AC2,BE,2000,32.1
PTP_TIME,T,Y20-24,AC2,BE,2000,5:07
TIME_SP,T,Y20-24,AC2,BE,2000,1:38
PTP_RT,F,Y20-24,AC2,BG,2000,19.3
PTP_TIME,F,Y20-24,AC2,BG,2000,5:26
TIME_SP,F,Y20-24,AC2,BG,2000,1:03
PTP_RT,M,Y20-24,AC2,BG,2000,8.7
PTP_TIME,M,Y20-24,AC2,BG,2000,4:39
TIME_SP,M,Y20-24,AC2,BG,2000,0:24
PTP_RT,T,Y20-24,AC2,BG,2000,14.3
PTP_TIME,T,Y20-24,AC2,BG,2000,5:12
TIME_SP,T,Y20-24,AC2,BG,2000,0:45
PTP_RT,F,Y20-24,AC2,DE,2000,27.3
PTP_TIME,F,Y20-24,AC2,DE,2000,4:28
TIME_SP,F,Y20-24,AC2,DE,2000,1:13
PTP_RT,M,Y20-24,AC2,DE,2000,24.4
PTP_TIME,M,Y20-24,AC2,DE,2000,4:25
TIME_SP,M,Y20-24,AC2,DE,2000,1:05
PTP_RT,T,Y20-24,AC2,DE,2000,25.7
PTP_TIME,T,Y20-24,AC2,DE,2000,4:26
TIME_SP,T,Y20-24,AC2,DE,2000,1:08
PTP_RT,F,Y20-24,AC2,EE,2000,12.4
PTP_TIME,F,Y20-24,AC2,EE,2000,4:50
TIME_SP,F,Y20-24,AC2,EE,2000,0:36
PTP_RT,M,Y20-24,AC2,EE,2000,10.6
PTP_TIME,M,Y20-24,AC2,EE,2000,5:05
TIME_SP,M,Y20-24,AC2,EE,2000,0:32
PTP_RT,T,Y20-24,AC2,EE,2000,11.5
PTP_TIME,T,Y20-24,AC2,EE,2000,4:57
TIME_SP,T,Y20-24,AC2,EE,2000,0:34
PTP_RT,F,Y20-24,AC2,ES,2000,37.2
PTP_TIME,F,Y20-24,AC2,ES,2000,5:17
TIME_SP,F,Y20-24,AC2,ES,2000,1:58
PTP_RT,M,Y20-24,AC2,ES,2000,29.1
PTP_TIME,M,Y20-24,AC2,ES,2000,5:23
TIME_SP,M,Y20-24,AC2,ES,2000,1:34
PTP_RT,T,Y20-24,AC2,ES,2000,33.0
PTP_TIME,T,Y20-24,AC2,ES,2000,5:20
TIME_SP,T,Y20-24,AC2,ES,2000,1:46
PTP_RT,F,Y20-24,AC2,FI,2000,30.8
PTP_TIME,F,Y20-24,AC2,FI,2000,4:42
TIME_SP,F,Y20-24,AC2,FI,2000,1:27
PTP_RT,M,Y20-24,AC2,FI,2000,23.8
PTP_TIME,M,Y20-24,AC2,FI,2000,5:21
TIME_SP,M,Y20-24,AC2,FI,2000,1:16
PTP_RT,T,Y20-24,AC2,FI,2000,27.6
PTP_TIME,T,Y20-24,AC2,FI,2000,4:57
TIME_SP,T,Y20-24,AC2,FI,2000,1:22
PTP_RT,F,Y20-24,AC2,FR,2000,36.0
PTP_TIME,F,Y20-24,AC2,FR,2000,5:43
TIME_SP,F,Y20-24,AC2,FR,2000,2:03
PTP_RT,M,Y20-24,AC2,FR,2000,32.8
PTP_TIME,M,Y20-24,AC2,FR,2000,5:49
TIME_SP,M,Y20-24,AC2,FR,2000,1:54
PTP_RT,T,Y20-24,AC2,FR,2000,34.4
PTP_TIME,T,Y20-24,AC2,FR,2000,5:46
TIME_SP,T,Y20-24,AC2,FR,2000,1:59
PTP_RT,F,Y20-24,AC2,IT,2000,34.0
PTP_TIME,F,Y20-24,AC2,IT,2000,5:26
TIME_SP,F,Y20-24,AC2,IT,2000,1:51
PTP_RT,M,Y20-24,AC2,IT,2000,24.7
PTP_TIME,M,Y20-24,AC2,IT,2000,5:30
TIME_SP,M,Y20-24,AC2,IT,2000,1:22
PTP_RT,T,Y20-24,AC2,IT,2000,29.4
PTP_TIME,T,Y20-24,AC2,IT,2000,5:28
TIME_SP,T,Y20-24,AC2,IT,2000,1:36
PTP_RT,F,Y20-24,AC2,LT,2000,26.2
PTP_TIME,F,Y20-24,AC2,LT,2000,4:43
TIME_SP,F,Y20-24,AC2,LT,2000,1:14
PTP_RT,M,Y20-24,AC2,LT,2000,21.4
PTP_TIME,M,Y20-24,AC2,LT,2000,5:19
TIME_SP,M,Y20-24,AC2,LT,2000,1:08
PTP_RT,T,Y20-24,AC2,LT,2000,23.8
PTP_TIME,T,Y20-24,AC2,LT,2000,4:59
TIME_SP,T,Y20-24,AC2,LT,2000,1:11
PTP_RT,F,Y20-24,AC2,LV,2000,27.4
PTP_TIME,F,Y20-24,AC2,LV,2000,4:47
TIME_SP,F,Y20-24,AC2,LV,2000,1:19
PTP_RT,M,Y20-24,AC2,LV,2000,15.2
PTP_TIME,M,Y20-24,AC2,LV,2000,5:33
TIME_SP,M,Y20-24,AC2,LV,2000,0:51
PTP_RT,T,Y20-24,AC2,LV,2000,21.2
PTP_TIME,T,Y20-24,AC2,LV,2000,5:04
TIME_SP,T,Y20-24,AC2,LV,2000,1:05
PTP_RT,F,Y20-24,AC2,NO,2000,21.0
PTP_TIME,F,Y20-24,AC2,NO,2000,5:05
TIME_SP,F,Y20-24,AC2,NO,2000,1:04
PTP_RT,M,Y20-24,AC2,NO,2000,17.5
PTP_TIME,M,Y20-24,AC2,NO,2000,5:11
TIME_SP,M,Y20-24,AC2,NO,2000,0:54
PTP_RT,T,Y20-24,AC2,NO,2000,19.3
PTP_TIME,T,Y20-24,AC2,NO,2000,5:07
TIME_SP,T,Y20-24,AC2,NO,2000,0:59
PTP_RT,F,Y20-24,AC2,PL,2000,34.6
PTP_TIME,F,Y20-24,AC2,PL,2000,4:22
TIME_SP,F,Y20-24,AC2,PL,2000,1:31
PTP_RT,M,Y20-24,AC2,PL,2000,30.2
PTP_TIME,M,Y20-24,AC2,PL,2000,4:46
TIME_SP,M,Y20-24,AC2,PL,2000,1:26
PTP_RT,T,Y20-24,AC2,PL,2000,32.4
PTP_TIME,T,Y20-24,AC2,PL,2000,4:34
TIME_SP,T,Y20-24,AC2,PL,2000,1:29
PTP_RT,F,Y20-24,AC2,SI,2000,40.8
PTP_TIME,F,Y20-24,AC2,SI,2000,4:49
TIME_SP,F,Y20-24,AC2,SI,2000,1:58
PTP_RT,M,Y20-24,AC2,SI,2000,31.6
PTP_TIME,M,Y20-24,AC2,SI,2000,4:44
TIME_SP,M,Y20-24,AC2,SI,2000,1:30
PTP_RT,T,Y20-24,AC2,SI,2000,36.2
PTP_TIME,T,Y20-24,AC2,SI,2000,4:47
TIME_SP,T,Y20-24,AC2,SI,2000,1:44
PTP_RT,F,Y20-24,AC2,UK,2000,15.8
PTP_TIME,F,Y20-24,AC2,UK,2000,4:00
TIME_SP,F,Y20-24,AC2,UK,2000,0:38
PTP_RT,M,Y20-24,AC2,UK,2000,19.6
PTP_TIME,M,Y20-24,AC2,UK,2000,4:05
TIME_SP,M,Y20-24,AC2,UK,2000,0:48
PTP_RT,T,Y20-24,AC2,UK,2000,17.7
PTP_TIME,T,Y20-24,AC2,UK,2000,4:02
TIME_SP,T,Y20-24,AC2,UK,2000,0:43
PTP_RT,F,Y25-44,AC2,BE,2000,6.9
PTP_TIME,F,Y25-44,AC2,BE,2000,2:16
TIME_SP,F,Y25-44,AC2,BE,2000,0:09
PTP_RT,M,Y25-44,AC2,BE,2000,4.9
PTP_TIME,M,Y25-44,AC2,BE,2000,1:49
TIME_SP,M,Y25-44,AC2,BE,2000,0:05
PTP_RT,T,Y25-44,AC2,BE,2000,6.0
PTP_TIME,T,Y25-44,AC2,BE,2000,2:06
TIME_SP,T,Y25-44,AC2,BE,2000,0:07
PTP_RT,F,Y25-44,AC2,BG,2000,1.5
PTP_TIME,F,Y25-44,AC2,BG,2000,4:03
TIME_SP,F,Y25-44,AC2,BG,2000,0:04
PTP_RT,M,Y25-44,AC2,BG,2000,0.8
PTP_TIME,M,Y25-44,AC2,BG,2000,:U
TIME_SP,M,Y25-44,AC2,BG,2000,0:02
PTP_RT,T,Y25-44,AC2,BG,2000,1.2
PTP_TIME,T,Y25-44,AC2,BG,2000,4:12
TIME_SP,T,Y25-44,AC2,BG,2000,0:03
PTP_RT,F,Y25-44,AC2,DE,2000,6.7
PTP_TIME,F,Y25-44,AC2,DE,2000,3:16
TIME_SP,F,Y25-44,AC2,DE,2000,0:13
PTP_RT,M,Y25-44,AC2,DE,2000,6.8
PTP_TIME,M,Y25-44,AC2,DE,2000,4:12
TIME_SP,M,Y25-44,AC2,DE,2000,0:17
PTP_RT,T,Y25-44,AC2,DE,2000,6.7
PTP_TIME,T,Y25-44,AC2,DE,2000,3:44
TIME_SP,T,Y25-44,AC2,DE,2000,0:15
PTP_RT,F,Y25-44,AC2,EE,2000,3.9
PTP_TIME,F,Y25-44,AC2,EE,2000,2:57
TIME_SP,F,Y25-44,AC2,EE,2000,0:07
PTP_RT,M,Y25-44,AC2,EE,2000,2.8
PTP_TIME,M,Y25-44,AC2,EE,2000,2:54
TIME_SP,M,Y25-44,AC2,EE,2000,0:05
PTP_RT,T,Y25-44,AC2,EE,2000,3.4
PTP_TIME,T,Y25-44,AC2,EE,2000,2:56
TIME_SP,T,Y25-44,AC2,EE,2000,0:06
PTP_RT,F,Y25-44,AC2,ES,2000,8.4
PTP_TIME,F,Y25-44,AC2,ES,2000,3:22
TIME_SP,F,Y25-44,AC2,ES,2000,0:17
PTP_RT,M,Y25-44,AC2,ES,2000,7.3
PTP_TIME,M,Y25-44,AC2,ES,2000,3:51
TIME_SP,M,Y25-44,AC2,ES,2000,0:17
PTP_RT,T,Y25-44,AC2,ES,2000,7.9
PTP_TIME,T,Y25-44,AC2,ES,2000,3:36
TIME_SP,T,Y25-44,AC2,ES,2000,0:17
PTP_RT,F,Y25-44,AC2,FI,2000,7.0
PTP_TIME,F,Y25-44,AC2,FI,2000,4:25
TIME_SP,F,Y25-44,AC2,FI,2000,0:18
PTP_RT,M,Y25-44,AC2,FI,2000,5.1
PTP_TIME,M,Y25-44,AC2,FI,2000,4:06
TIME_SP,M,Y25-44,AC2,FI,2000,0:12
PTP_RT,T,Y25-44,AC2,FI,2000,6.0
PTP_TIME,T,Y25-44,AC2,FI,2000,4:17
TIME_SP,T,Y25-44,AC2,FI,2000,0:15
PTP_RT,F,Y25-44,AC2,FR,2000,3.5
PTP_TIME,F,Y25-44,AC2,FR,2000,2:58
TIME_SP,F,Y25-44,AC2,FR,2000,0:06
PTP_RT,M,Y25-44,AC2,FR,2000,2.8
PTP_TIME,M,Y25-44,AC2,FR,2000,5:12
TIME_SP,M,Y25-44,AC2,FR,2000,0:09
PTP_RT,T,Y25-44,AC2,FR,2000,3.2
PTP_TIME,T,Y25-44,AC2,FR,2000,3:56
TIME_SP,T,Y25-44,AC2,FR,2000,0:07
PTP_RT,F,Y25-44,AC2,IT,2000,4.6
PTP_TIME,F,Y25-44,AC2,IT,2000,4:42
TIME_SP,F,Y25-44,AC2,IT,2000,0:13
PTP_RT,M,Y25-44,AC2,IT,2000,3.4
PTP_TIME,M,Y25-44,AC2,IT,2000,4:33
TIME_SP,M,Y25-44,AC2,IT,2000,0:09
PTP_RT,T,Y25-44,AC2,IT,2000,4.0
PTP_TIME,T,Y25-44,AC2,IT,2000,4:38
TIME_SP,T,Y25-44,AC2,IT,2000,0:11
PTP_RT,F,Y25-44,AC2,LT,2000,4.3
PTP_TIME,F,Y25-44,AC2,LT,2000,2:58
TIME_SP,F,Y25-44,AC2,LT,2000,0:08
PTP_RT,M,Y25-44,AC2,LT,2000,1.7
PTP_TIME,M,Y25-44,AC2,LT,2000,:U
TIME_SP,M,Y25-44,AC2,LT,2000,0:03
PTP_RT,T,Y25-44,AC2,LT,2000,3.1
PTP_TIME,T,Y25-44,AC2,LT,2000,3:00
TIME_SP,T,Y25-44,AC2,LT,2000,0:06
PTP_RT,F,Y25-44,AC2,LV,2000,5.3
PTP_TIME,F,Y25-44,AC2,LV,2000,3:16
TIME_SP,F,Y25-44,AC2,LV,2000,0:10
PTP_RT,M,Y25-44,AC2,LV,2000,3.7
PTP_TIME,M,Y25-44,AC2,LV,2000,3:31
TIME_SP,M,Y25-44,AC2,LV,2000,0:08
PTP_RT,T,Y25-44,AC2,LV,2000,4.5
PTP_TIME,T,Y25-44,AC2,LV,2000,3:22
TIME_SP,T,Y25-44,AC2,LV,2000,0:09
PTP_RT,F,Y25-44,AC2,NO,2000,7.6
PTP_TIME,F,Y25-44,AC2,NO,2000,3:54
TIME_SP,F,Y25-44,AC2,NO,2000,0:18
PTP_RT,M,Y25-44,AC2,NO,2000,4.6
PTP_TIME,M,Y25-44,AC2,NO,2000,4:56
TIME_SP,M,Y25-44,AC2,NO,2000,0:14
PTP_RT,T,Y25-44,AC2,NO,2000,6.1
PTP_TIME,T,Y25-44,AC2,NO,2000,4:18
TIME_SP,T,Y25-44,AC2,NO,2000,0:16
PTP_RT,F,Y25-44,AC2,PL,2000,4.8
PTP_TIME,F,Y25-44,AC2,PL,2000,3:04
TIME_SP,F,Y25-44,AC2,PL,2000,0:09
PTP_RT,M,Y25-44,AC2,PL,2000,3.7
PTP_TIME,M,Y25-44,AC2,PL,2000,3:28
TIME_SP,M,Y25-44,AC2,PL,2000,0:08
